theta,Ff,Fr,hard_f,hard_r,soft_vy_signed_f,soft_vy_signed_r,cubic_f,cubic_r,qfu,qfv,qru,qrv
4.88,0.14211375195197828,0.06054955832412618,0.4603935669526358,0.9077247038981743,-0.09333169638916844,0.9999999453927845,1.0291212643527798,4.266086280098617,0.8655750832039694,0.24444573342244,0.09784975436285821,0.8042135262838747
4.89,0.13487594208953305,0.05746774982638158,0.4369209220842282,0.8615669259790362,-0.09341927340977638,0.9999999451065403,0.9776116972825051,4.049035601171767,0.8655705506888337,0.24443450881864692,0.09784630564381493,0.8042202033512148
4.9,0.12767151834656373,0.05439989250588994,0.4135616295642209,0.8156164047839359,-0.09350522983236464,0.9999999448238625,0.9262300959320098,3.8329492112921475,0.8655664208859458,0.24442276580882155,0.09784288481736503,0.8042268279561267
4.91,0.12050060418835924,0.05134605120802102,0.3903156413408629,0.7698736800654031,-0.09358956765203659,0.9999999445447978,0.8749809655508592,3.6178334358782918,0.8655626922107281,0.24441050668261494,0.09783949204453987,0.8042333997852773
4.92,0.1133633214522292,0.04830628998901641,0.36718290868079456,0.7243392864247387,-0.09367228882739677,0.9999999442693923,0.8238687700327525,3.4036945250147506,0.8655593630817582,0.2443977337533319,0.09783612748702473,0.8042399185239201
4.93,0.10625979034486668,0.04528067211326741,0.3441633821998408,0.6790137532959626,-0.09375339528802719,0.9999999439976914,0.772897931893223,3.19053865272349,0.8655564319199197,0.24438444935754683,0.09783279130715265,0.8042463838559065
4.94,0.09919012944006646,0.04226926005064634,0.3212570118903057,0.6338976049295125,-0.09383288892364576,0.9999999437297408,0.7220728321317742,2.9783719167959366,0.8655538971497602,0.24437065585528603,0.09782948366790917,0.8042527954636808
4.95,0.0921544556761775,0.0392721154739323,0.2984637471520415,0.5889913603757211,-0.09391077160046223,0.9999999434655843,0.6713978103018214,2.7672003385140918,0.8655517571975766,0.2443563556293583,0.09782620473292408,0.8042591530282879
4.96,0.08515288435409407,0.03628929925629687,0.27578353681806084,0.5442955334680168,-0.09398704514408047,0.9999999432052665,0.6208771640709703,2.5570298623252956,0.8655500104935231,0.24434155108573785,0.0978229546664781,0.8042654562293741
4.97,0.07818552913491429,0.033320871468871686,0.25321632918442205,0.4998106328058741,-0.09406171135623029,0.9999999429488303,0.5705151494469645,2.347866355560868,0.8655486554696541,0.24432624465287398,0.09781973363349318,0.8042717047451919
4.98,0.07125250203802014,0.030366891378391964,0.23076207203624652,0.4555371617375886,-0.0941347720068755,0.9999999426963186,0.5203159804239295,2.1397156082027555,0.8655476905609264,0.24431043878178282,0.09781654179953421,0.8042778982526068
4.99,0.06435391343909244,0.027427417444906486,0.2084207126748342,0.4114756183427827,-0.09420622883925926,0.9999999424477739,0.47028382905988986,1.932583332612448,0.8655471142046488,0.24429413594571991,0.0978133793308095,0.8042840364270893
5.0,0.057489872068337784,0.02450250731957413,0.18619219794327516,0.3676264954146866,-0.09427608356472619,0.9999999422032377,0.42042282519973223,1.7264751632324755,0.8655469248411554,0.24427733864018725,0.09781024639416476,0.8042901189427369
